"APARTAHOTEL PUERTO PLAYA SUITES";"";"Tel: (58) (281) 2819807";"Lecheria,Edo.Anzoategui A 500 Metros de la Playa Calle Anzoategui Cruce Lecherías, Venezuela";"Alojamientos"
"CAMPAMENTO KIAMANTI";"";"Tel: (58) (289) 9951952";"Santa Helena De Uarien, Edo Bolivar Santa Elena de Uairén, Venezuela";"Alojamientos"
"POSADA TURISTICA LOS NEVADOS";"";"Tel: (58) (274) 2527816";"Av. 3, Entre Calles 19 Y 20 Centro Mérida, Venezuela";"Alojamientos"
"HOTEL JARDIN C.A";"";"Tel: (58) (249) 7932189";"Av. Bolivar Heres Bejuma, Venezuela";"Alojamientos"
"HOTEL WLADIMIR";"";"Tel: (58) (243) 2461115";"Av. Bolivar Maracay, Venezuela";"Alojamientos"
"PARADISE SUITES HOTEL, C.A.";"";"Tel: (58) (276) 3942791";"Distribuidor Boca De Caneyes Autop. San Cristobal La Fria San Cristóbal, Venezuela";"Alojamientos"
"NEO HOTEL C.A.";"";"Tel: (58) (251) 3564020";"Av. Ferrero Tamayo Bajando por la redoma Los Arbolitos Barquisimeto, Venezuela";"Alojamientos"
"HOTEL FRIULI, C.A.";"";"Tel: (58) (291) 6414162";"Cl 30, Maturín Maturín, Venezuela";"Alojamientos"
"HOTEL CARDON";"";"Tel: (58) (269) 2483311";"Punto Fijo (Estado Falcón) Zona Libre De Paraguaná Punta Cardón, Venezuela";"Alojamientos"
"HOTEL MILENIO C.A";"";"Tel: (58) (212) 6618402";"Cl. Edison Los Chaguaramos Caracas, Venezuela";"Alojamientos"
"HOTEL GABÓN";"";"Tel: (58) (251) 8150765";"Calle Marina,Frente al Parque Nacional Morrocoy,Chichiriviche,Edo.Falcón Barquisimeto, Venezuela";"Alojamientos"
"HOTEL MORICORT, C.A.";"";"Tel: (58) (277) 2347936";"El Piñal El Piñal, Venezuela";"Alojamientos"
"CAMPAMENTO BANANA TOURS, C.A";"";"Tel: (58) (289) 9951511";"Santa Helena De Guarien, La Gran Sabana Colinas De La Laguna Santa Elena de Uairén, Venezuela";"Alojamientos"
"HOTEL ROYAL";"";"Tel: (58) (212) 7622943";"Cl. San Antonio Boulevard Sabana Grande Caracas, Venezuela";"Alojamientos"
"HOTEL TINJACA, C.A.";"";"Tel: (58) (274) 2528582";"Avenida 3, Centro Mérida, Venezuela";"Alojamientos"
"HOTEL ANGELES PALACE";"";"Tel: (58) (274) 2527465";"Entre Calle 30 Y 31 Avenida 4 Mérida, Venezuela";"Alojamientos"
"GÉNESIS HOTEL TASCA RESTAURANT, C.A.";"";"Telefax: (58) (291) 6429789";"Carrera 3, Maturín Maturín, Venezuela";"Alojamientos"
"HOTEL LA SIERRA, C.A.";"";"Tel: (58) (263) 4732711";"Av. Santa Teresa Machiques, Venezuela";"Alojamientos"
"HOTEL KURSAAL C.A";"";"Tel: (58) (212) 7622922";"Av. Casanova Sabana Grande Caracas, Venezuela";"Alojamientos"
"POSADA DON ELICIO";"";"Tel: (58) (212) 3551254";"Av. Principal La Ballesta Caracas, Venezuela";"Alojamientos"
"POSADA LOS MUROS DE TADEO";"";"Tel: (58) (274) 8720357";"La Toma Mucuchies, Venezuela";"Alojamientos"
"HOTEL COUNTRY, C.A.";"";"Tel: (58) (285) 6314870";"Av Simón Bolívar, Km 3 Vía Puerto Ordaz, Ciudad Bolívar Ciudad Bolivar, Venezuela";"Alojamientos"
"HOTEL LOS CONQUISTADORES, C.A.";"";"Tel: (58) (274) 8720350";"Av. Carabobo - Mucuchies Mucuchies, Venezuela";"Alojamientos"
"HOTEL PEQUEÑA VEGAS C.A";"";"Tel: (58) (242) 3615552";"Calle Mariño Puerto Cabello, Venezuela";"Alojamientos"
"HOTEL LAS FERIAS";"";"Tel: (58) (273) 5412572";"E/ Av. Guaicaipuro Y Cl. Manga De Coleo Cl. 24 De Junio, Independencia I Barinas, Venezuela";"Alojamientos"
"HOTEL MONTANA SUITES";"";"Tel: (58) (212) 2428645";"Av. Rómulo Gallegos 300Mts La Urbina Caracas, Venezuela";"Alojamientos"
"HOTEL SENADOR";"";"Tel: (58) (281) 2673522";"Cl.Miranda Puerto de  la Cruz, Venezuela";"Alojamientos"
"GRAN HOTEL AMAZONAS";"";"Tel: (58) (243) 8090099";"Av.Amazonas c/c Evelio Roa Pto Ayacucho Maracay, Venezuela";"Alojamientos"
"POSADA EL PARAISO "ANTIGUA POSADA COSTA MAR"";"";"Tel: (58) (212) 3234355";"Cl. El Cuji Higuerote Caracas, Venezuela";"Alojamientos"
"INTERCONTINENTAL TACARIGUA VALENCIA";"";"Tel: (58) (243) 8133143";"Urb. La Viña Cl. Juan Uslar Valencia Maracay, Venezuela";"Alojamientos"
"HOTEL MISTAFI";"";"Tel: (58) (274) 2510729";"Abajo De la Plaza De Milla Av. 3 Con Calle 15 Mérida, Venezuela";"Alojamientos"
"HOTEL FARO II";"";"Tel: (58) (238) 3413852";"Av. Libertador -VD Pascua Santa Maria de Ipire, Venezuela";"Alojamientos"
"HOTEL OVIEDO, C.A.";"";"Tel: (58) (274) 2632009";"Av. 3 Entre 34 Y 35, Sector Glorias Patrias Av. 3 Mérida, Venezuela";"Alojamientos"
"HOTEL MARAINN";"";"Tel: (58) (286) 9530111";"Zona Industrial Unare II, Calle Neverí Frente Al Aeropuerto De Puerto Ordaz Ciudad Guayana - Estado Bolívar, Venezuela Ciudad Guayana Puerto Ordaz, Venezuela";"Alojamientos"
"HOTEL BRISTOL";"";"Tel: (58) (273) 5321425";"Av. 23 de Enero Barinas, Venezuela";"Alojamientos"
"HOTEL OASIS";"";"Tel: (58) (261) 7566366";"La Concepción K.M. 8 1/2 Maracaibo, Venezuela";"Alojamientos"
"CAMPAMENTO ECOLOGICO YA-KOO, C.A";"";"Tel: (58) (289) 9951742";"Via Sampai, Santa Helena D UariÉn Santa Elena de Uairén, Venezuela";"Alojamientos"
"HOTEL MILLENNIUM";"";"Tel: (58) (261) 7492247";"Avenida 16 A, El Moján Maracaibo, Venezuela";"Alojamientos"
"HOTEL LAS LOMAS";"";"Tel: (58) (276) 3435733";"Av. Libertador, Las Lomas San Cristóbal, Venezuela";"Alojamientos"
"HOTEL EUROBUILDING EXPRESS EL TIGRE";"";"Tel: (58) (212) 2509211";"Vía Villa Marina, El Pico, Sector Puerto Azul, Municipio Los Teques Los Teques, Venezuela";"Alojamientos"
"HOTEL FRANKFURT";"";"Tel: (58) (244) 3551879";"Colonia Tovar Sector La Cava Colonia Tovar, Venezuela";"Alojamientos"
"LA POSADA DE TERESA";"";"Tel: (58) (212) 3957801";"Av. Parque Nacional El Avila Galipán Caracas, Venezuela";"Alojamientos"
"EL DUQUE C.A.";"";"Tel: (58) (276) 7710279";"Carretera Nacional, Vía Peracal, Sector Los Laureles San Antonio, Edo. Tá chira San Antonio del Táchira, Venezuela";"Alojamientos"
"HOTEL CARIBBEAN INN";"";"Tel: (58) (281) 2673982";"Calle Freites Con Calle Libertad, Pto. La Cruz, Edo. Anzoátegui Puerto de  la Cruz, Venezuela";"Alojamientos"
"POSADA KAORI";"";"Tel: (58) (286) 9234038";"Cl Argentina, Sc Ferrominera Ciudad Guayana Puerto Ordaz, Venezuela";"Alojamientos"
"MOTEL CAMELOT C.A";"";"Tel: (58) (212) 3811181";"Av. Intercomunal Caracas, Venezuela";"Alojamientos"
"HOTEL JARDIN";"";"Tel: (58) (276) 3435228";"Av. Libertador San Cristóbal, Venezuela";"Alojamientos"
"POSADA TURISTICA VILLA";"";"Tel: (58) (289) 6323381";"Urb. Las Brisas Del Urien, Puerto Libre Santa Elena de Uairén, Venezuela";"Alojamientos"
"HOTEL TRINACRIA C.A";"";"Tel: (58) (247) 3423578";"Av. Miranda San Fernando de Apure, Venezuela";"Alojamientos"
"HOTEL CORAL BEACH";"";"Tel: (58) (243) 9931253";"El Playon Ocumare de la Costa , Venezuela";"Alojamientos"
"HOTEL EL PALACIO";"";"Tel: (58) (271) 2255850";"C.C. Miami Center Valera, Venezuela";"Alojamientos"
"HOTEL VENEZIA";"";"Tel: (58) (246) 8711660";"Cr 11 Calabozo Calabozo , Venezuela";"Alojamientos"
"HOTEL PLAZA C.A";"";"Tel: (58) (274) 2521031";"Ubicado en el Centro de la Ciudad Mérida, Venezuela";"Alojamientos"
"HOTEL CASTILLITO";"";"Tel: (58) (243) 8716832";"Av. Internacional San Diego Sector Castillo Frente al Big Low Center Muni cipio San diego Edo Carabobo Maracay, Venezuela";"Alojamientos"
"HOTEL LAJA CITY";"";"Tel: (58) (285) 6329910";"Av. Bolivar Ciudad Bolivar, Venezuela";"Alojamientos"
"AGROVIVA C.A.";"";"Tel: (58) (286) 9239778";"Tocoma Alta Vista Ciudad Guayana Puerto Ordaz, Venezuela";"Alojamientos"
"HOTEL MONTECARLO";"";"Tel: (58) (274) 2525981";"Av. Entre C. 24 y 25 Mérida, Venezuela";"Alojamientos"
"HOTEL 2001";"";"Tel: (58) (212) 4615719";"Cl. Washington El Paraiso Caracas, Venezuela";"Alojamientos"
"HOTEL COLISEO C.A";"";"Tel: (58) (212) 7627916";"Av. Casanova Sabana Grande Caracas, Venezuela";"Alojamientos"
"COMANDO SUITES HOTEL";"";"Tel: (58) (244) 3214947";"Av. Victoria No.52 La Victoria, Venezuela";"Alojamientos"
"HOTEL ARISTON";"";"Tel: (58) (246) 8712547";"Calabozo Calabozo , Venezuela";"Alojamientos"
"POSAD LA CAPILLA";"";"Tel: (58) (243) 9931393";"CI.La Capilla El Playon Ocumare de la Costa , Venezuela";"Alojamientos"
"HOTEL LA FLORESTA";"";"Tel: (58) (212) 2631955";"Estación De Metro Altamira Av. Avila Altamira Sur Caracas, Venezuela";"Alojamientos"
"HOTEL MASTRANTO SUITE C.A.";"";"Telefax: (58) (273) 5321876";"Av. Cuatricentenaria, Sector El Cambio Barinas, Edo. Barinas Barinas, Venezuela";"Alojamientos"
"HOSTAL CARAUVI C.A.";"";"Tel: (58) (275) 5550812";"Av Bolivar Santa Bárbara del Zulia, Venezuela";"Alojamientos"
"HOTEL TASCA RESTAURANT GUAYANA";"";"Tel: (58) (281) 2652175";"Boulevard Sucre Puerto de  la Cruz, Venezuela";"Alojamientos"
"HOTEL CARIBAY";"";"Tel: (58) (274) 2637596";"Av.2 Lora Mérida, Venezuela";"Alojamientos"
"POSADA TURISTICA VILLA CARIÑO C.A";"";"Tel: (58) (241) 5361545";"Calle Sucre #80 Gañango-Carabobo Valencia, Venezuela";"Alojamientos"
"HOTEL EL JEQUE";"";"Tel: (58) (243) 2353877";"Zona Industrial Piñoral Sur Calle Orinoco Maracay, Venezuela";"Alojamientos"
"HOTEL SOL Y MAR";"";"Tel: (58) (293) 4512725";"Av Universidad Cumaná, Venezuela";"Alojamientos"
"HOTEL EL PASEO C.A";"";"Tel: (58) (212) 6613483";"Av. Los Ilustres Los Chaguaramos Caracas, Venezuela";"Alojamientos"
"HOSPEDAJE DOÑA ROSALIA";"";"Tel: (58) (212) 5414724";"Cerca Del Metro Teatro Nacional Santa Teresa Caracas, Venezuela";"Alojamientos"
"HOTEL PARAISO";"";"Tel: (58) (251) 7177811";"Km3 Barquisimeto, Venezuela";"Alojamientos"
"HOTEL FLAMINGO BEACH";"";"Tel: (58) (212) 2624750";"Cl. El Cristo La Caranta Caracas, Venezuela";"Alojamientos"
"HOTEL EMPERADOR";"";"Tel: (58) (243) 8582433";"Av. Miranda No.113 Con 134 Al Lado del Country Club Maracay, Venezuela";"Alojamientos"
"HOTEL LA VIÑETA";"";"Tel: (58) (244) 3226227";"Av.Rivas Davila Este La Victoria, Venezuela";"Alojamientos"
"INVERSALES";"";"Tel: (58) (243) 9931927";"Calle Vargas Ocumare de la Costa , Venezuela";"Alojamientos"
"HOTEL FEDERAL, C.A.";"";"Tel: (58) (268) 2518233";"Av. Los Médanos Coro, Venezuela";"Alojamientos"
"INN SUITE & SPA";"";"Tel: (58) (243) 7253100";"Av. 4 Bella Vista No.87-125 Maracay, Venezuela";"Alojamientos"
"HOTEL BERGLAND";"";"Tel: (58) (244) 3551994";"El Calvario Colonia Tovar, Venezuela";"Alojamientos"
"POSADA EL LIMON";"";"Tel: (58) (243) 2834925";"El Limon Maracay, Venezuela";"Alojamientos"
"HOTEL MIRACIELO";"";"Tel: (58) (247) 8821924";"CI.Bolivar Centro Achaguas, Venezuela";"Alojamientos"
"HOTEL BELLA VISTA";"";"Tel: (58) (295) 2617222";"Av Santiago Mariño, Porlamar - 6301 Nueva Esparta - Venezuela Porlamar, Venezuela";"Alojamientos"
"HOTEL LAS LOMAS C.A";"";"Tel: (58) (274) 2713455";"10 Minutos Via Jaji Mérida, Venezuela";"Alojamientos"
"HOTEL SANTIAGO";"";"Tel: (58) (212) 2133500";"Av. La Playa Urb Alamo Macuto Caracas, Venezuela";"Alojamientos"
"VENEZUELA MARRIOTT HOTEL PLAYA GRANDE";"";"Tel: (58) (212) 5352222";"Catia La Mar Avenida El Hotel. Playa Grande Caracas, Venezuela";"Alojamientos"
"HOTEL GABIAL C.A";"";"Tel: (58) (212) 7931156";"Av. Prolongación Sur Las Acacias Caracas, Venezuela";"Alojamientos"
"HOTEL CORONADO SUITES";"";"Tel: (58) (243) 8207000";"Urb. Carabobo Valencia Maracay, Venezuela";"Alojamientos"
"HOTEL ALADDÍN";"";"Tel: (58) (251) 2541085";"Barquisimeto Barquisimeto, Venezuela";"Alojamientos"
"POSADA NAUTICA C.A";"";"Tel: (58) (212) 7615076";"Edif. Veronica Piso 4 1era Bello Monte Caracas, Venezuela";"Alojamientos"
"HOTEL LA PENINSULA C.A";"";"Tel: (58) (212) 2465983";"Cl. Calatayud Doña Emilia Caracas, Venezuela";"Alojamientos"
"POSADA MIJO'S";"";"Tel: (58) (212) 3381197";"Cl. Los Apamates Los Corrales Caracas, Venezuela";"Alojamientos"
"HOTEL EDUARS SUITES & RESORT";"";"Tel: (58) (212) 2116015";"Av. La Playa Con Cl. 1 Urbanizacion Alamo Macuto Estado Vargas Caracas, Venezuela";"Alojamientos"
"HOTEL RESTAURANT LA SOLANA";"";"Tel: (58) (251) 4450028";"Barquisimeto, Edo.Lara 21 C/Cl 51 Barquisimeto, Venezuela";"Alojamientos"
"HOTEL ITALIA";"";"Tel: (58) (293) 4333678";"Cl Sucre, Nro 71, Cumaná Cumaná, Venezuela";"Alojamientos"
"HOTEL VILLA CARDON";"";"Tel: (58) (212) 2483227";"Cl. 10 E/ Av. 10 Y 11 Caracas, Venezuela";"Alojamientos"
"HOTEL CANAIMA & SUITES";"";"Tel: (58) (282) 4243855";"Av Aeropuerto, Anaco Anaco, Venezuela";"Alojamientos"
"HOTEL GAETA, C.A.";"";"Tel: (58) (281) 2650411";"paseo Colên,Esq C/Cl Maneiro Puerto de  la Cruz, Venezuela";"Alojamientos"
"HOTEL RESTAURANT MONUMENTAL";"";"Tel: (58) (276) 3410359";"Av. España, Pueblo Nuevo San Cristobal San Cristóbal, Venezuela";"Alojamientos"
"CENTRO TERMAL LAS TRINCHERAS C.A";"";"Tel: (58) (212) 6613626";"Los Chaguaramos Caracas, Venezuela";"Alojamientos"
"HOLTEL COSTA LINDA";"";"Tel: (58) (242) 3649668";"Av. La Paz Puerto Cabello, Venezuela";"Alojamientos"
"HOTEL LAS MERCEDES";"";"Tel: (58) (212) 5776898";"Av. Vollmer San Bernandino Caracas, Venezuela";"Alojamientos"
"HOTEL & SPA";"";"Tel: (58) (243) 4317174";"Urbanizacion Romulo Gallegos San Juan de los Morros Edo Guarico Maracay, Venezuela";"Alojamientos"
"EL PRADO POSADA & SPA";"";"Tel: (58) (283) 51448170";"Cr.Nacional El Tigre, El Tigre, Venezuela";"Alojamientos"
"HOTEL PALAS C.A";"";"Tel: (58) (212) 4825732";"Pilita A Glorieta El Silencio Caracas, Venezuela";"Alojamientos"
"HOTEL LOS LLANOS";"";"Tel: (58) (243) 2459587";"CI.Libertad Sur Maracay, Venezuela";"Alojamientos"
"HOTEL COCHE PARADISE";"";"Tel: (58) (295) 2654444";"Porlamar Porlamar, Venezuela";"Alojamientos"
"RENAISSANCE CARACAS LA CASTELLANA HOTEL";"";"Tel: (58) (212) 9084222";"Av Eugenio Mendoza con Calle Urdaneta, La Castellana Caracas, Venezuela";"Alojamientos"
"JW MARRIOTT HOTEL CARACAS";"";"Tel: (58) (212) 9572222";"Avenida Venezuela con Calle Mohedano, El Rosal Caracas, Venezuela";"Alojamientos"
"POSADA CASA MANANTIAL, C.A.";"";"Tel: (58) (259) 8186248";"Cl. Vargas,Playa Sur Chichiriviche, Venezuela";"Alojamientos"
"HOTEL LIMÓN";"";"Tel: (58) (212) 5766178";"Av. Lecuna El Conde Caracas, Venezuela";"Alojamientos"
"PLAXA PLACE HOTEL";"";"Tel: (58) (243) 7624821";"Las Delicias de Sabana Granjde Av.Los Mangos Maracay, Venezuela";"Alojamientos"
"HOTEL TASCA RESTAURANT LOS LLANITOS DE TABAY";"";"Tel: (58) (274) 2830362";"Llanitos de Tabay Tabay, Venezuela";"Alojamientos"
"RESTAURANT Y POSADA EL ARRIERO";"";"Tel: (58) (274) 2524545";"Avenida 5 Centro Mérida, Venezuela";"Alojamientos"
"HOTEL BELLA VISAT";"";"Tel: (58) (255) 6652080";"Av Vencedores Araure, Venezuela";"Alojamientos"
"SUITES REFUGIO CRISTAL C.A.";"";"Tel: (58) (289) 9951844";"Avenida Mariscal Sucre Frente A Panamco Santa Elena De Uairén - Gran Sabana - Edo. Bolívar Santa Elena de Uairén, Venezuela";"Alojamientos"
"HOTEL LOS PIRATAS, C.A.";"";"Tel: (58) (261) 7936203";"Av. 2, El Milagro, Calle 86A No. 1 - 45, Maracaibo Maracaibo, Venezuela";"Alojamientos"
"HOTEL Y RESTAURANT EL ANDINITO";"";"Tel: (58) (274) 2524550";"Cl. 22 Entre Av. 3 Y 4 Boulevard Norte Plaza Bolivar Mérida, Venezuela";"Alojamientos"
"HOTEL COUNTRY EXPRESS, C.A.";"";"Tel: (58) (271) 2316377";"Final Av. Bolívar, Sector El Country Valera, Venezuela";"Alojamientos"
"RORAIMA INN";"";"Tel: (58) (251) 9238609";"Carrera la Paragua. Edif. Roraima Inn,Puerto Ordaz-Edo. Bolívar Barquisimeto, Venezuela";"Alojamientos"
"HOTEL BROADWAY";"";"Tel: (58) (212) 9511922";"Av. Casanova Sabana Grande Caracas, Venezuela";"Alojamientos"
"VILLAMAR SUITES, C.A.";"";"Tel: (58) (293) 4511716";"Av Universidad, San Luis, Cumaná Cumaná, Venezuela";"Alojamientos"
"RADISSON PLAZA EUROBUILDING CARACAS";"";"Tel: (58) (212) 9021111";"Final Cl. La Guairita Chuao Caracas Caracas, Venezuela";"Alojamientos"
"HOTEL EL ARROYO";"";"Tel: (58) (212) 4813705";"Tasca Caracas, Venezuela";"Alojamientos"
"HOTEL YUMBO";"";"Tel: (58) (212) 7931063";"Av. Las Palmas Con Cl. Los Apamates La Florida Caracas, Venezuela";"Alojamientos"
"LA POSADA DEL GUERREO CA";"";"Tel: (58) (271) 2312062";"Entre Avenida 5 y 6 N. 5-38 Valera Valera, Venezuela";"Alojamientos"
"HOTEL CASA DEL SOL";"";"Tel: (58) (295) 8083102";"Av.A Manrique. Playa El Angel Pampatar, Venezuela";"Alojamientos"
"HOTEL LA GIRALDA";"";"Tel: (58) (251) 4466689";"Avenida 20, cl 36 y 37 Barquisimeto, Venezuela";"Alojamientos"
"HOTEL VEGA DEL RIO";"";"Telefax: (58) (272) 6522493";"El Samán Boconó, Venezuela";"Alojamientos"
"HOTEL KAMARATA OSTTC";"";"Tel: (58) (295) 2670744";"Av Bolívar, Urb Costa Azul, Porlamar Porlamar, Venezuela";"Alojamientos"
"HOTEL LA PEDREGOSA";"";"Tel: (58) (274) 2664295";"Final Avenida Los Proceres Urb. La Pedregosa Mérida, Venezuela";"Alojamientos"
"HOTEL CREPÚSCULO";"";"Tel: (58) (251) 4463411";"Cl. 41 e/crs. 18 y 19 Barquisimeto, Venezuela";"Alojamientos"
"HOTELES CUMBERLAND C.A";"";"Tel: (58) (212) 2522111";"Miranda Edo Falcon Caracas, Venezuela";"Alojamientos"
"HOTEL MODERNO";"";"Tel: (58) (212) 2344829";"Boleíta Norte Caracas, Venezuela";"Alojamientos"
"NEW HOTEL VALENCIA";"";"Tel: (58) (243) 8590674";"Av. Lara Cruce Con Av.Branger y Paseo Cabriales Valencia Edo Carabobo Maracay, Venezuela";"Alojamientos"
"HOTEL SAN REMO";"";"Telefax: (58) (274) 2660034";"La Pedregosa Sur Mérida, Venezuela";"Alojamientos"
"HOTEL DON LUIS";"";"Tel: (58) (271) 2253561";"Avenida 14 Valera, Venezuela";"Alojamientos"
"HOTEL LA CARRETA DEL TIGRE, C.A";"";"Tel: (58) (283) 2414848";"Calle 18 Norte El Tigre, Venezuela";"Alojamientos"
"HOTEL PORLAMAR";"";"Tel: (58) (295) 2633672";"C.i Igualdad Porlamar, Venezuela";"Alojamientos"
"HOTEL CAMORUCO S.R.L";"";"Tel: (58) (241) 8596828";"Av. Bolivar Norte San Jose Valencia, Venezuela";"Alojamientos"
"HOTEL VILLA DORADA. C.A";"";"Tel: (58) (283) 2358798";"Av.España El Tigre, Venezuela";"Alojamientos"
"HOTEL NEO";"";"Tel: (58) (276) 3564020";"Av. Ferrero Tamayo, Pueblo Nuevo San Cristóbal, Venezuela";"Alojamientos"
"HOTEL BAHÍA";"";"Tel: (58) (244) 2451565";"Av. Bolívar , esquina calle Mariño Turmero, Venezuela";"Alojamientos"
"HOTELARIA ITALO VENEZOLANO, C.A.";"";"Tel: (58) (293) 4322581";"Cl Arismendi, Centro, Cumaná Cumaná, Venezuela";"Alojamientos"
"HOTEL PIÑANGO";"";"Tel: (58) (212) 8645821";"Av. Baralt Con Piñago Caracas, Venezuela";"Alojamientos"
"HOTEL CUMANÁ BAHIAZUL C.A.";"";"Tel: (58) (293) 4160152";"Av Perimetral, Diagonal A La Diex, Cumaná Cumaná, Venezuela";"Alojamientos"
"POSADA KALAMAR";"";"Tel: (58) (251) 8186262";"Barquisimeto Barquisimeto, Venezuela";"Alojamientos"
"RESIDENCIAS MARGARITA,C.A";"";"Tel: (58) (295) 2631402";"Calle Marcano Porlamar, Venezuela";"Alojamientos"
"HOTEL WINDSURFER`S OASIS";"";"Tel: (58) (295) 2639375";"Cl Principal,El Yaque El Yaque, Venezuela";"Alojamientos"
"HOTEL POSADA TURISTICA VIRGINIA";"";"Tel: (58) (295) 2612373";"Calle Fermin Porlamar, Venezuela";"Alojamientos"
"CARIBBEAN SUITES";"";"Tel: (58) (295) 2642523";"Calle Fermín, Porlamar - Nueva Esparta Porlamar, Venezuela";"Alojamientos"
"RORAIMA INN EXPRESS";"";"Tel: (58) (286) 9203709";"Carrera La Paragua, Edif. Roraima Inn, Puerto Ordaz - Edo. Bolívar Ciudad Guayana Puerto Ordaz, Venezuela";"Alojamientos"
"HOTEL GRAN PALACE ANACO, C.A.";"";"Tel: (58) (282) 4255701";"Av Libertador, Fte. Al Boulevard Venezuela, Anaco - Edo. Anzoátegui Anaco, Venezuela";"Alojamientos"
"RIVIERAS DEL GUARAPICHE SUITE";"";"Telefax: (58) (291) 6426716";"Av Rojas, Maturín Maturín, Venezuela";"Alojamientos"
"HOTEL YATO, C.A.";"";"Tel: (58) (291) 6413632";"Av Orinoco, Maturín Maturín, Venezuela";"Alojamientos"
"HOTEL DINASTIA C.A.";"";"Tel: (58) (276) 3439530";"7 Av. Esquina Calle 14 Centro San Cristobal Estado Táchira San Cristóbal, Venezuela";"Alojamientos"
"POSADA DOÑA ROSA, S.R.L.";"";"Tel: (58) (274) 2528355";"Ct. Vía San Jacinto, El Arenal Mérida, Venezuela";"Alojamientos"
"HOTEL GUAIQUERI, C.A.";"";"Tel: (58) (293) 4310821";"Av Bermúdez, Cumaná Cumaná, Venezuela";"Alojamientos"
"HOTEL NEVADA PALACE";"";"Tel: (58) (274) 2529931";"E/Avs. 5 Y 6, No. 5 - 45, Mérida. Calle 24 Mérida, Venezuela";"Alojamientos"
"BAR, RESTAURANT, HOTEL EL ESTORIL";"";"Tel: (58) (281) 2770853";"La Aduana, Barcelona Barcelona, Venezuela";"Alojamientos"
"LAGUNAMAR HOTEL RESORT & CASINO";"";"Tel: (58) (212) 4004086";"Sector Aportadero Via Pampatar Isla De Margarita Caracas, Venezuela";"Alojamientos"
"HOTEL GRAN SASSO";"";"Tel: (58) (286) 9224919";"Calle Barrancas,Urba.Orinoco Ciudad Guayana San Félix, Venezuela";"Alojamientos"
"HOTEL CONTINENTAL S.R.L";"";"Tel: (58) (246) 8571004";"Av. Boyaca Boyaca San Juan de Los Morros, Venezuela";"Alojamientos"
"INVERSIONES SAN LORENS";"";"Tel: (58) (246) 8388282";"CI.Manrique la Candelaria San Juan de Los Morros, Venezuela";"Alojamientos"
"APARTO POSADA DEL MAR";"";"Tel: (58) (259) 8120524";"Av Silva Tucacas , Venezuela";"Alojamientos"
"HOSTERIA EL VIGIA, C.A.";"";"Tel: (58) (275) 8812304";"Av. Don Pepe Rojas El Vigía, Venezuela";"Alojamientos"
"HOTEL GRAN PALACE";"";"Tel: (58) (246) 4313617";"Av. Bolivar San Juan de Los Morros, Venezuela";"Alojamientos"
"APART HOTEL PRESIDENTE";"";"Tel: (58) (261) 7983136";"Av. 11, No. 68 - 50, Entre Calles 68 Y 69 Sector Tierra Negra - Maracaibo - Edo. Zulia Maracaibo, Venezuela";"Alojamientos"
"HOTEL AEROPUERTO C.A";"";"Tel: (58) (212) 7875881";"Cl. 100 Sabaneta Caracas, Venezuela";"Alojamientos"
"HOTEL MORUCO";"";"Tel: (58) (274) 8988225";"Ct. Barinas Merida,Santo Domingo Santo Domíngo, Venezuela";"Alojamientos"
"HOTEL CAMACA";"";"Tel: (58) (295) 2611602";"Avenida RaËl Leoni Porlamar, Venezuela";"Alojamientos"
"POSADA EL REMANSO, C.A";"";"Tel: (58) (276) 3420085";"Av. Ppal. De Pueblo Nuevo, No. P-70 Sector Las Pilas, San Cristobal - Ed. Táchira - Venezuela San Cristóbal, Venezuela";"Alojamientos"
"HOTEL CASA BLANCA, C.A.";"";"Tel: (58) (272) 6520202";"Av. Gran Colombia, La Sabanita Boconó, Venezuela";"Alojamientos"
"HOTEL EL MARQUES";"";"Tel: (58) (212) 2420510";"Av. Rómulo Gallegos El Marqués Caracas, Venezuela";"Alojamientos"
"HOTEL BIENESTAR C.A";"";"Tel: (58) (243) 3417038";"Calle Retumbo Norte No 13 Maracay, Venezuela";"Alojamientos"
"HOTEL MRBELLA";"";"Tel: (58) (242) 3720811";"CI.Ayacucho Moron Morón, Venezuela";"Alojamientos"
"DE MAIO HOTEL";"";"Tel: (58) (264) 3713162";"Av. Intercomunal Cabimas, Venezuela";"Alojamientos"
"HOTEL CORO";"";"Tel: (58) (268) 2510387";"Av. Independencia Coro, Venezuela";"Alojamientos"
"LAS CABAÑAS";"";"Tel: (58) (251) 5710379";"A 10 min del Aeropuerto Internacional Valencia Carretera Nacional Los Gua yos-Guacara Barquisimeto, Venezuela";"Alojamientos"
"HOTEL RESTAURANT REFUGIO TURISTICO MIFAFI";"";"Tel: (58) (274) 8880131";"Trasandina Mérida, Venezuela";"Alojamientos"
"HOTEL LILMA, C.A.";"";"Tel: (58) (294) 3319473";"Av Independencia, Carupano Carúpano, Venezuela";"Alojamientos"
