id,Precio Nuevo
005-1215-04,161
005-1215-05,161
005-1226-00,152
005-1226-01,152
005-1226-02,517
005-1226-03,517
005-1239-00,71
005-1239-01,71
005-1905-00,385
005-1905-01,385
005-2302-00,161
005-2302-01,161
005-2305-00,193
005-2305-01,193
005-2305-02,80
005-2305-03,80
005-2305-04,110
005-2305-05,110
005-2313-00,102
005-2313-01,102
005-2313-02,85
005-2313-03,85
005-2326-00,76
005-2326-01,76
005-2326-02,230
005-2326-03,230
005-3001-00,235
005-3001-01,235
005-3001-02,146
005-3001-03,146
005-3004-00,202
005-3004-01,202
005-3010-00,71
005-3010-01,71
005-3010-02,42
005-3010-03,42
005-3010-04,132
005-3010-05,132
005-3010-06,89
005-3010-07,89
005-3010-08,77
005-3010-09,77
005-3011-02,841
005-3011-03,841
005-3015-02,146
005-3015-03,146
005-3015-04,146
005-3015-05,146
005-3015-06,128
005-3015-07,128
005-3015-08,126
005-3015-09,126
005-3015-10,226
005-3015-11,226
005-3015-12,126
005-3015-13,126
005-3112-00,170
005-3112-01,170
005-3117-00,96
006-0102-00,423
006-0102-01,423
006-0202-00,423
006-0202-01,423
006-0202-02,446
006-0202-03,446
006-0603-00,268
006-0603-01,268
006-0608-00,536
006-0608-01,536
006-0611-00,268
006-0611-01,268
006-0611-02,343
006-0611-03,343
006-0614-00,183
006-0614-01,183
006-0615-00,630
006-0615-01,630
006-0615-02,113
006-0615-03,113
006-0615-04,94
006-0615-05,94
006-0615-06,235
006-0615-07,235
006-0615-08,167
006-0615-09,167
006-0620-00,385
006-0620-01,385
006-0620-02,161
006-0620-03,161
006-0630-00,357
006-0630-01,357
006-0635-00,132
006-0635-01,132
006-0639-00,489
006-0639-01,489
006-0639-02,512
006-0639-03,512
006-0639-04,446
006-0639-05,446
006-0642-00,268
006-0642-01,268
006-0665-00,244
006-0665-01,244
006-0670-00,1029
006-0670-01,1029
006-0902-00,187
006-0902-01,187
006-0906-00,714
006-0906-01,714
006-0906-02,592
006-0906-03,592
006-0912-00,244
006-0912-01,244
006-0912-02,85
006-0912-03,85
006-0918-00,230
006-0918-01,230
006-0920-00,315
006-0920-01,315
006-1209-00,301
006-1209-01,301
006-1209-02,334
006-1209-03,334
006-1213-00,334
006-1213-01,334
006-1214-00,846
006-1214-01,846
006-1214-02,677
006-1214-03,677
006-1215-00,592
006-1215-01,592
006-1215-02,592
006-1215-03,592
006-1217-00,385
006-1217-01,385
006-1219-00,418
006-1219-01,418
006-1219-02,371
006-1219-03,371
006-1219-04,268
006-1219-05,268
006-1221-00,418
006-1221-01,418
006-1221-02,592
006-1221-03,592
006-1223-00,230
006-1223-01,230
006-1226-00,592
006-1226-01,592
006-1227-00,385
006-1227-01,385
006-1228-00,357
006-1228-01,357
006-1230-00,385
006-1230-02,489
006-1230-03,489
006-1230-04,348
006-1230-05,348
006-1232-00,714
006-1232-01,714
006-1239-00,559
006-1239-01,559
006-1239-02,324
006-1239-03,324
006-1241-00,521
006-1241-01,521
006-1242-00,423
006-1242-01,423
006-1301-00,268
006-1301-01,268
006-1301-02,592
006-1301-03,592
006-1301-04,216
006-1301-05,216
006-1302-00,168
006-1302-01,168
006-1302-02,146
006-1302-03,146
006-1302-04,348
006-1302-05,348
006-1302-06,175
006-1302-07,175
006-1302-08,470
006-1302-09,470
006-1303-00,446
006-1303-01,446
006-1303-02,301
006-1303-03,301
006-1303-04,168
006-1303-05,168
006-1305-00,592
006-1305-01,592
006-1305-02,357
006-1305-03,357
006-1310-00,334
006-1310-01,334
006-1313-00,446
006-1313-01,446
006-1502-00,263
006-1502-01,263
006-1502-02,235
006-1502-03,235
006-1605-00,611
006-1605-01,611
006-1605-02,752
006-1605-03,752
006-1901-00,268
006-1901-01,268
006-1901-02,423
006-1901-03,423
006-1902-00,272
006-1902-01,272
006-1902-02,479
006-1902-03,479
006-1903-00,536
006-1903-01,536
006-1907-00,446
006-1907-01,446
006-1909-00,446
006-1909-01,446
006-1920-00,395
006-1920-01,395
006-2204-00,202
006-2204-01,202
006-2205-00,329
006-2205-01,329
006-2208-00,334
006-2208-01,334
006-2302-00,235
006-2302-01,235
006-2302-02,423
006-2302-03,423
006-2302-04,385
006-2302-05,385
006-2302-06,714
006-2302-07,714
006-2302-08,536
006-2302-09,536
006-2303-00,423
006-2303-01,423
006-2305-00,167
006-2305-01,167
006-2305-02,146
006-2305-03,146
006-2307-00,315
006-2307-01,315
006-2307-02,244
006-2307-03,244
006-2310-00,146
006-2310-01,146
006-2310-02,230
006-2310-03,230
006-2310-04,536
006-2310-05,536
006-2316-00,193
006-2316-01,193
006-2316-02,131
006-2316-03,131
006-2316-04,418
006-2316-05,418
006-2316-06,559
006-2316-07,559
006-2317-00,536
006-2317-01,536
006-2318-00,216
006-2318-01,216
006-2321-00,124
006-2321-01,124
006-2321-02,146
006-2321-03,146
006-2324-00,385
006-2324-01,385
006-2326-00,216
006-2326-01,216
006-2326-02,183
006-2326-03,183
006-2326-04,177
006-2326-05,177
006-2327-00,357
006-2327-01,357
006-2330-00,348
006-2330-01,348
006-3002-00,183
006-3002-01,183
006-3002-02,418
006-3002-03,418
006-3002-04,183
006-3002-05,183
006-3002-06,385
006-3002-07,385
006-3002-08,175
006-3002-09,175
006-3002-10,686
006-3002-11,686
006-3004-00,244
006-3004-01,244
006-3004-02,146
006-3004-03,146
006-3004-04,230
006-3004-05,230
006-3004-06,146
006-3004-07,146
006-3005-00,268
006-3005-01,268
006-3007-00,175
006-3007-01,175
006-3007-02,338
006-3007-03,338
006-3010-00,146
006-3010-01,146
006-3010-02,132
006-3010-03,132
006-3010-04,132
006-3010-05,132
006-3010-06,244
006-3010-07,244
006-3010-08,235
006-3010-09,235
006-3010-10,282
006-3010-11,282
006-3011-00,714
006-3011-01,714
006-3011-02,531
006-3011-03,531
006-3011-04,531
006-3011-05,531
006-3012-00,418
006-3012-01,418
006-3015-00,183
006-3015-01,183
006-3018-00,244
006-3018-01,244
006-3018-02,244
006-3018-03,244
006-3018-04,536
006-3018-05,536
006-3111-00,139
006-3111-01,139
006-3111-02,498
006-3111-03,498
006-3116-00,244
006-3116-01,244
006-3116-02,404
006-3116-03,404
006-3213-00,972
006-3213-01,972
006-3213-02,972
006-3409-00,1879
006-3409-01,1879
007-0201-00,384
007-0201-01,384
007-0201-03,384
007-0301-01,589
007-0301-02,1727
007-0301-03,1727
007-0301-04,1245
007-0301-05,1245
007-0313-00,1727
007-0313-01,1727
007-0313-02,1933
007-0313-03,1933
007-0401-00,1312
007-0401-01,1312
007-0401-02,1312
007-0401-03,1312
007-0602-00,1933
007-0602-01,1933
007-0614-00,576
007-0614-01,576
007-0614-02,576
007-0614-03,576
007-0615-00,643
007-0615-01,643
007-0615-02,1357
007-0615-03,1357
007-0615-04,1826
007-0615-05,1826
007-0615-08,1466
007-0615-09,1466
007-0616-00,915
007-0616-01,915
007-0616-02,1870
007-0616-03,1870
007-0626-00,857
007-0626-01,857
007-0626-02,1826
007-0626-03,1826
007-0630-02,2294
007-0630-03,2294
007-0633-00,955
007-0633-01,955
007-0633-02,1964
007-0633-03,1964
007-0635-00,737
007-0635-01,737
007-0639-00,1067
007-0639-01,1067
007-0639-02,2004
007-0639-03,2004
007-0642-00,1103
007-0642-01,1103
007-0643-00,746
007-0643-01,746
007-0646-00,1384
007-0646-01,1384
007-0646-03,871
007-0646-04,1808
007-0646-05,1808
007-0646-06,1883
007-0646-07,1883
007-0646-08,1812
007-0646-09,1812
007-0646-10,2022
007-0646-11,2022
007-0650-00,589
007-0650-01,589
007-0658-00,1857
007-0658-01,1857
007-0715-00,808
007-0715-01,808
007-0718-00,2004
007-0718-01,2004
007-0718-02,2022
007-0718-03,2022
007-0718-04,2294
007-0718-05,2294
007-0718-06,2035
007-0718-07,2035
007-0801-00,312
007-0801-01,312
007-0901-00,643
007-0901-01,643
007-0901-02,1535
007-0901-03,1535
007-0902-02,759
007-0902-03,759
007-0908-00,1826
007-0908-01,1826
007-0910-00,312
007-0910-01,312
007-0916-00,1259
007-0916-01,1259
007-0920-00,558
007-0920-01,558
007-0920-02,558
007-0920-03,558
007-0920-04,558
007-0920-05,558
007-1203-00,2633
007-1203-01,2633
007-1207-00,2085
007-1207-01,2085
007-1209-00,1745
007-1209-01,1745
007-1209-02,1826
007-1209-03,1826
007-1214-00,630
007-1214-01,630
007-1214-02,1281
007-1214-03,1281
007-1215-00,2410
007-1215-01,2410
007-1215-02,924
007-1215-03,924
007-1219-02,2187
007-1219-03,2187
007-1219-04,2321
007-1219-05,2321
007-1219-12,1035
007-1219-13,1035
007-1223-00,460
007-1223-01,460
007-1223-02,460
007-1223-03,460
007-1223-04,415
007-1223-05,415
007-1226-00,2410
007-1226-01,2410
007-1230-00,2022
007-1230-01,2022
007-1230-02,915
007-1230-03,915
007-1230-04,674
007-1230-05,674
007-1241-00,415
007-1241-01,415
007-1241-02,536
007-1241-03,536
007-1301-00,1455
007-1301-01,1455
007-1301-02,1727
007-1301-03,1727
007-1301-04,1535
007-1301-05,1535
007-1301-06,1669
007-1301-07,1669
007-1301-08,1727
007-1301-09,1727
007-1301-10,1727
007-1301-11,1727
007-1301-14,1727
007-1301-15,1727
007-1301-16,2004
007-1301-17,2004
007-1301-18,1669
007-1301-19,1669
007-1301-20,1455
007-1301-24,2004
007-1301-25,2004
007-1301-26,884
007-1301-27,884
007-1301-28,1040
007-1301-29,1040
007-1301-30,2004
007-1301-31,2004
007-1302-00,1455
007-1302-01,1455
007-1302-04,1669
007-1302-05,1669
007-1302-06,1669
007-1302-08,1732
007-1302-11,1669
007-1302-13,2004
007-1302-16,1303
007-1302-18,799
007-1302-19,799
007-1302-20,875
007-1302-21,875
007-1302-22,1272
007-1302-23,1272
007-1302-24,1669
007-1302-25,1669
007-1302-26,1303
007-1302-27,1303
007-1302-29,1732
007-1302-30,1812
007-1302-31,1812
007-1303-00,1826
007-1303-01,1826
007-1303-02,1669
007-1303-03,1669
007-1303-04,1669
007-1303-05,1669
007-1303-06,1826
007-1303-07,1826
007-1305-00,1143
007-1305-01,1143
007-1305-02,1826
007-1305-03,1826
007-1307-00,1946
007-1307-01,1946
007-1307-02,1013
007-1307-03,1013
007-1502-02,312
007-1502-03,312
007-1503-00,2004
007-1503-01,2004
007-1503-02,830
007-1503-03,830
007-1605-00,487
007-1605-01,487
007-1605-02,1719
007-1605-03,1719
007-1605-04,1719
007-1605-05,1719
007-1904-00,1455
007-1904-01,1455
007-1905-00,527
007-1905-01,527
007-1905-02,312
007-1905-03,312
007-1905-04,344
007-1905-05,344
007-1905-06,879
007-1905-07,879
007-1918-00,527
007-1918-01,527
007-2006-00,594
007-2006-01,594
007-2203-00,1455
007-2203-01,1455
007-2204-00,362
007-2204-01,362
007-2204-02,339
007-2204-03,339
007-2302-00,527
007-2302-01,527
007-2302-02,1455
007-2302-03,1455
007-2302-05,487
007-2305-00,357
007-2305-01,357
007-2305-02,437
007-2305-03,437
007-2305-04,487
007-2305-05,487
007-2306-00,536
007-2306-01,536
007-2307-00,1602
007-2307-01,1602
007-2310-00,1745
007-2310-02,1745
007-2310-03,1745
007-2310-04,1745
007-2310-05,1745
007-2310-06,674
007-2310-07,674
007-2310-08,674
007-2310-09,674
007-2315-00,797
007-2315-01,797
007-2316-00,692
007-2316-01,692
007-2316-02,741
007-2316-03,741
007-2318-00,1924
007-2318-01,1924
007-2318-02,1826
007-2318-03,1826
007-2321-00,389
007-2321-01,389
007-2321-02,344
007-2321-03,344
007-2321-04,393
007-2321-05,393
007-2321-06,393
007-2321-07,393
007-2321-08,344
007-2321-09,344
007-2321-10,1602
007-2321-11,1602
007-2321-12,630
007-2321-13,630
007-2321-14,1357
007-2321-15,1357
007-2321-16,1576
007-2321-17,1576
007-2321-18,544
007-2321-19,544
007-2321-20,544
007-2321-21,544
007-2322-00,737
007-2322-01,737
007-2324-00,1857
007-2324-01,1857
007-2324-02,1857
007-2324-03,1857
007-2326-00,241
007-2326-01,241
007-2401-00,2437
007-2401-01,2437
007-2401-02,2437
007-2401-03,2437
007-2404-00,2169
007-2404-01,2169
007-2504-02,1803
007-2504-03,1803
007-2504-04,1357
007-2504-05,1357
007-2504-06,1790
007-2504-07,1790
007-2601-00,1553
007-2601-01,1553
007-2605-00,1553
007-2605-01,1553
007-3002-00,1745
007-3002-01,1745
007-3002-02,1388
007-3002-03,1388
007-3002-04,1602
007-3002-05,1602
007-3002-06,1602
007-3002-07,1602
007-3002-08,1022
007-3002-09,1022
007-3002-10,2258
007-3002-11,2258
007-3002-18,558
007-3002-19,558
007-3002-20,531
007-3002-21,531
007-3002-22,621
007-3002-23,621
007-3004-00,1455
007-3004-01,1455
007-3004-02,1455
007-3004-03,1455
007-3004-04,1602
007-3004-05,1602
007-3004-06,1602
007-3004-07,1602
007-3004-08,701
007-3004-09,701
007-3004-10,955
007-3004-11,955
007-3004-12,955
007-3004-13,955
007-3004-14,808
007-3004-15,808
007-3004-16,1781
007-3004-17,1781
007-3004-18,616
007-3004-19,616
007-3004-20,616
007-3004-21,616
007-3004-22,781
007-3004-23,781
007-3004-24,1781
007-3004-25,1781
007-3004-26,1812
007-3004-27,1812
007-3004-28,1812
007-3004-29,1812
007-3004-30,442
007-3004-31,442
007-3004-32,371
007-3004-33,371
007-3005-00,897
007-3005-01,897
007-3005-02,487
007-3005-03,487
007-3007-00,630
007-3007-01,630
007-3007-02,1647
007-3007-03,1647
007-3010-00,312
007-3010-01,312
007-3010-02,246
007-3010-03,246
007-3010-04,326
007-3010-05,326
007-3010-06,264
007-3010-07,264
007-3010-08,268
007-3010-09,268
007-3010-12,312
007-3010-13,312
007-3011-00,808
007-3011-01,808
007-3012-00,1567
007-3012-01,1567
007-3012-02,558
007-3012-03,558
007-3014-00,835
007-3014-01,835
007-3015-00,674
007-3015-01,674
007-3015-02,1790
007-3015-03,1790
007-3015-04,487
007-3015-05,487
007-3015-06,1602
007-3015-07,1602
007-3015-08,692
007-3015-09,692
007-3017-00,1531
007-3017-01,1531
007-3017-02,1745
007-3017-03,1745
007-3021-00,1719
007-3021-01,1719
007-3102-00,951
007-3102-01,951
007-3109-00,853
007-3109-01,853
007-3111-02,937
007-3111-03,937
007-3111-04,808
007-3111-05,808
007-3111-06,1281
007-3111-07,1281
007-3111-10,558
007-3111-11,558
007-3112-00,384
007-3112-01,384
007-3112-02,264
007-3112-03,264
007-3112-08,996
007-3112-09,996
007-3112-12,384
007-3112-13,384
007-3112-14,1562
007-3112-16,871
007-3112-17,871
007-3112-18,415
007-3112-19,415
007-3112-20,1562
007-3112-21,1562
007-3112-22,1281
007-3112-23,1281
007-3114-00,960
007-3114-01,960
007-3115-00,558
007-3115-01,558
007-3115-02,1103
007-3115-04,1022
007-3115-05,1022
007-3115-06,1237
007-3115-07,1237
007-3116-00,1214
007-3116-01,1214
007-3116-02,1562
007-3116-03,1562
007-3216-00,1629
007-3216-01,1629
007-3401-00,558
007-3401-01,558
007-3802-00,2709
007-3802-01,2709
007-3802-02,2749
007-3802-03,2749
007-3805-00,2254
007-3805-01,2254
007-3901-00,701
007-3901-01,701
007-4201-00,3794
007-4201-01,3794
008-0602-00,226
008-0602-01,226
008-0615-00,2189
008-0615-01,2189
008-0615-02,2302
008-0615-03,2302
008-0615-04,2086
008-0615-05,2086
008-0615-08,423
008-0615-09,423
008-0629-00,343
008-0629-01,343
008-0635-00,132
008-0635-01,132
008-0635-02,418
008-0635-03,418
008-0635-04,1071
008-0635-05,1071
008-0635-06,1250
008-0635-07,1250
008-0635-08,1104
008-0635-09,1104
008-0639-00,395
008-0639-01,395
008-0639-02,2903
008-0639-03,2903
008-0639-04,5440
008-0639-05,5440
008-0639-06,5074
008-0639-07,5074
008-0639-08,5873
008-0639-09,5873
008-0639-10,5441
008-0639-11,5441
008-0643-00,423
008-0643-01,423
008-0645-00,1310
008-0645-01,1366
008-0663-00,2217
008-0663-01,2217
008-0679-00,9017
008-0679-01,3092
008-0804-00,175
008-0804-01,175
008-0804-02,175
008-0804-03,175
008-0916-00,268
008-0916-01,268
008-1106-00,1128
008-1106-01,1175
008-1209-00,3115
008-1209-01,3115
008-1213-00,3124
008-1213-01,3124
008-1213-02,3124
008-1213-03,3124
008-1213-04,3124
008-1213-05,3124
008-1213-06,3124
008-1213-07,3124
008-1214-00,592
008-1214-01,592
008-1226-00,6873
008-1226-01,6873
008-1226-02,6873
008-1226-03,6873
008-1245-00,874
008-1245-01,874
008-1245-02,874
008-1245-03,874
008-1303-00,1175
008-1303-01,1175
008-1303-02,1579
008-1303-03,1579
008-1303-04,1522
008-1303-05,1522
008-1313-00,3758
008-1313-01,3758
008-1502-00,187
008-1502-01,187
008-1503-00,1268
008-1503-01,1268
008-1601-00,89
008-1601-01,89
008-1601-02,130
008-1601-03,130
008-1601-08,780
008-1601-09,780
008-1601-12,780
008-1601-13,780
008-1601-14,677
008-1601-15,677
008-1905-00,183
008-1905-01,183
008-2006-00,1104
008-2006-01,1104
008-2006-02,446
008-2006-03,446
008-2208-00,2983
008-2208-01,2983
008-2208-02,1738
008-2208-03,1738
008-2304-00,883
008-2304-01,883
008-2304-02,879
008-2304-03,879
008-2304-04,879
008-2304-05,879
008-2305-00,197
008-2305-01,197
008-2305-02,139
008-2305-03,139
008-2305-04,226
008-2305-05,226
008-2305-06,272
008-2305-07,272
008-2305-08,183
008-2305-09,183
008-2305-10,230
008-2305-11,230
008-2313-00,156
008-2313-01,156
008-2313-02,132
008-2313-03,132
008-2313-04,164
008-2313-05,164
008-2313-06,164
008-2313-07,164
008-2326-04,183
008-2326-05,183
008-2603-00,161
008-2603-01,161
008-2603-02,132
008-2603-03,132
008-2603-06,183
008-2603-07,183
008-2603-08,130
008-2603-09,130
008-3001-00,2062
008-3001-01,2062
008-3001-02,1828
008-3001-03,1828
008-3001-04,1828
008-3001-05,1828
008-3001-06,2391
008-3001-07,2391
008-3008-00,1391
008-3008-01,1391
008-3010-00,67
008-3010-01,67
008-3010-02,127
008-3010-03,127
008-3010-04,58
008-3010-05,58
008-3010-06,385
008-3010-07,385
008-3011-00,944
008-3011-01,944
008-3015-00,597
008-3015-01,597
008-3015-02,2142
008-3015-03,2142
008-3017-00,2490
008-3017-01,2490
008-3017-02,2490
008-3017-03,2490
008-3017-04,3007
008-3017-05,3007
008-3017-06,3007
008-3017-07,3007
008-3104-00,88
008-3104-01,88
008-3104-02,88
008-3104-03,88
008-3105-00,418
008-3105-01,418
009-0301-00,291
009-0301-01,291
009-0301-02,564
009-0301-03,564
009-0313-00,493
009-0313-01,493
009-0602-00,268
009-0602-01,268
009-0615-00,202
009-0615-01,202
009-0615-02,470
009-0615-04,89
009-0615-05,89
009-0615-06,343
009-0615-07,343
009-0620-02,148
009-0620-03,148
009-0620-04,152
009-0620-05,152
009-0623-00,258
009-0623-02,357
009-0623-03,357
009-0635-01,154
009-0643-00,348
009-0643-01,348
009-0703-00,442
009-0703-01,442
009-0907-03,592
009-0907-06,1217
009-0907-07,1217
009-0916-00,385
009-0916-01,385
009-0916-02,268
009-0916-03,268
009-0925-00,695
009-0925-01,695
009-1201-02,254
009-1201-03,254
009-1207-00,74
009-1207-01,74
009-1207-02,193
009-1207-03,193
009-1207-04,2617
009-1214-00,244
009-1214-01,244
009-1214-02,221
009-1214-03,221
009-1214-04,148
009-1214-05,148
009-1223-00,268
009-1223-01,268
009-1230-00,134
009-1230-01,134
009-1230-02,161
009-1230-03,161
009-1230-04,301
009-1230-05,301
009-1232-00,230
009-1232-01,230
009-1239-00,1386
009-1239-01,1386
009-1239-08,319
009-1239-09,319
009-1239-10,161
009-1239-11,161
009-1241-00,146
009-1241-02,179
009-1241-03,179
009-1241-04,109
009-1241-06,395
009-1241-07,395
009-1601-00,183
009-1601-01,183
009-1601-02,202
009-1601-03,202
009-1601-04,81
009-1601-05,81
009-1601-06,329
009-1601-07,329
009-1601-08,146
009-1601-09,146
009-1901-00,249
009-1901-01,249
009-1906-00,117
009-1906-01,117
009-2101-00,376
009-2320-00,102
009-2320-01,102
009-2321-00,81
009-2321-01,81
009-2321-02,106
009-2321-03,106
009-2321-04,310
009-2321-05,310
009-2321-08,63
009-2321-09,63
009-2407-00,146
009-2407-01,146
009-3001-00,399
009-3001-01,399
009-3001-02,117
009-3001-03,117
009-3010-00,161
009-3010-01,161
009-3010-02,161
009-3010-03,161
009-3010-04,161
009-3010-05,161
009-3010-06,193
009-3010-07,193
009-3010-08,221
009-3010-09,221
009-3010-10,71
009-3010-11,71
009-3010-12,175
009-3010-13,175
009-3010-14,221
009-3010-15,221
009-3010-16,152
009-3010-17,152
009-3011-00,146
009-3011-01,146
009-3015-00,230
009-3015-01,230
009-3015-02,109
009-3015-03,109
009-3015-04,109
009-3015-05,109
009-3015-06,74
009-3015-07,74
009-3015-08,74
009-3015-09,74
009-3015-10,89
009-3015-11,89
009-3015-12,362
009-3015-13,362
009-3017-00,630
009-3017-01,630
009-3101-00,141
009-3101-01,134
009-3104-01,45
009-3105-00,167
009-3105-01,175
009-3105-02,154
009-3802-00,2011
009-3802-01,2011
009-3803-00,1696
009-3803-01,1696
009-3804-00,1607
009-3804-01,1607
009-3804-02,3796
009-3804-03,3796
010-0611-00,883
010-0614-00,235
010-0614-01,268
010-0615-00,1038
010-0615-01,761
010-0615-02,470
010-0615-03,841
010-0615-04,803
010-0615-05,705
010-0615-06,733
010-0615-07,705
010-0615-08,916
010-0620-00,742
010-0714-00,348
010-0804-00,559
010-0916-00,954
010-0916-01,1315
010-0916-02,606
010-1215-00,958
010-1235-00,738
010-1241-00,1057
010-1241-02,761
010-2316-00,385
010-2321-00,559
010-2321-01,343
010-3104-00,268
010-3108-00,183
010-3112-00,677
010-9999-01,958
010-9999-02,517
010-9999-03,926
011-0301-00,291
011-0301-01,291
011-0301-02,173
011-0301-03,173
011-0301-04,258
011-0313-00,216
011-0313-01,216
011-0313-02,630
011-0313-03,630
011-0313-04,1362
011-0317-00,1503
011-0317-01,1503
011-0317-02,1503
011-0317-03,1503
011-0403-00,531
011-0403-01,531
011-0403-02,592
011-0403-03,592
011-0502-00,1898
011-0503-00,1259
011-0503-01,2758
011-0601-00,263
011-0601-01,263
011-0601-02,263
011-0601-03,263
011-0603-00,827
011-0603-01,827
011-0604-00,75
011-0604-01,75
011-0604-02,268
011-0614-00,87
011-0614-01,87
011-0614-02,96
011-0614-03,96
011-0614-04,132
011-0614-05,132
011-0614-08,235
011-0614-09,235
011-0614-13,109
011-0614-14,235
011-0614-15,235
011-0614-16,235
011-0614-17,235
011-0614-18,132
011-0614-19,132
011-0614-20,132
011-0614-21,132
011-0614-22,254
011-0614-23,254
011-0614-24,254
011-0614-25,254
011-0614-26,254
011-0614-27,254
011-0614-28,244
011-0614-29,244
