Sku;Departamento;Género;Categoria;Url;Nombre;Tallas;Existencias;Detalle;Descripcion;Imagenes
"ID-147587";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/jeans-strech-rvainz-s-204r";"JEANS TALLAS ESPECIALES RVAINZS 204R";"13,15,17,19 T,21";"";"Jeans stretch corte recto con pretina a la cintura, cuenta con aplicaciones y deslavados. Perfectos para un look casual.";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: RVAINZ´S
Categoría: EXTRAS/TALLAS ESPECIALES
Material: TEXTIL
Manga: No
Frente: CINTURA
Largo: RECTO
Cuello: No";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/4/147587-4_1.jpg";
"ID-121711";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/sueter-talla-extra-holly-land-plus-212e";"SUÉTER TALLA EXTRA HOLLY LAND PLUS 212E";"AGOTADO";"VALLEJO [1X]0 [2X]0 [3X]0
VERACRUZ [1X]0 [2X]0 [3X]0
LEON [1X]0 [2X]0 [3X]0
IZTAPALAPA [1X]2 [2X]0 [3X]0
NAUCALPAN [1X]0
ECATEPEC [1X]1 [2X]0 [3X]0
OLIVAR DEL CONDE [1X]0 [2X]0 [3X]0
QUERETARO [1X]1 [2X]0 [3X]0
IXTAPALUCA [1X]0
CENTRO HISTORICO [1X]0 [2X]0 [3X]0
GUADALAJARA [1X]2 [2X]0 [3X]0
PUEBLA [1X]2
TOLUCA [1X]1 [2X]0 [3X]0
AGUASCALIENTES [1X]0 [2X]0 [3X]0
ARCO NORTE [1X]0
GUADALAJARA MIRAVALLE [1X]1 [2X]0 [3X]0
";"Sudadera Holly Land Plus de polar flecee, cuello alto, bolsas diagonales y detalle de bordado en cierre. Fabricado 100% poliéster.";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND PLUS
Categoría: SUDADERAS Y PANTS
Material: TEXTIL
Manga: N/A
Frente: N/A
Largo: N/A
Cuello: N/A";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/2/121711-1.jpg";
"ID-144635";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/chamarra-talla-extra-holly-land-plus-gere";"CHAMARRA CASUAL TALLAS EXTRAS HOLLY LAND PLUS GERE";"AGOTADO";"VALLEJO [1X]1 [2X]0 [3X]1
VERACRUZ [1X]0 [2X]0 [3X]0
LEON [1X]0 [2X]0 [3X]0
IZTAPALAPA [1X]7 [2X]8 [3X]3
ECATEPEC [1X]0 [2X]0 [3X]0
NAUCALPAN [1X]0 [2X]0 [3X]0
OLIVAR DEL CONDE [1X]2 [2X]0 [3X]0
CENTRO HISTORICO [1X]0 [2X]0 [3X]0
QUERETARO [1X]0 [2X]0 [3X]0
IXTAPALUCA [1X]0 [2X]0 [3X]0
GUADALAJARA [1X]0 [2X]0 [3X]0
TOLUCA [1X]0 [2X]0 [3X]0
PUEBLA [1X]0 [2X]0 [3X]0
AGUASCALIENTES [1X]0 [2X]0 [3X]0
GUADALAJARA MIRAVALLE [1X]0 [2X]0 [3X]0
ARCO NORTE [1X]2 [2X]1 [3X]0
";"Chamarra para dama marca Holly Land, cuello alto con capucha, bolsas diagonales de cierre y capitonado en hombros, corte recto, fabricado con paUo sintetico.";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND PLUS
Categoría: CHAMARRAS
Material: SINTETICO
Manga: LARGA
Frente: ABIERTO CIERRE
Largo: CORTO
Cuello: ALTO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/4/144635-1.jpg";
"ID-144636";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/chamarra-talla-extra-holly-land-plus-624e";"CHAMARRA CASUAL TALLAS EXTRAS HOLLY LAND PLUS 624E";"1X,2X";"VALLEJO [1X]15 [2X]1 [3X]1
VERACRUZ [1X]0 [2X]1 [3X]0
LEON [1X]5 [2X]4 [3X]4
IZTAPALAPA [1X]28 [2X]5 [3X]3
ECATEPEC [1X]10 [2X]10 [3X]5
NAUCALPAN [1X]7 [2X]5 [3X]3
OLIVAR DEL CONDE [1X]8 [2X]8 [3X]5
CENTRO HISTORICO [1X]1 [2X]3 [3X]2
QUERETARO [1X]3 [2X]14 [3X]0
IXTAPALUCA [1X]1 [2X]2 [3X]0
GUADALAJARA [1X]8 [2X]8 [3X]2
TOLUCA [1X]3 [2X]11 [3X]5
PUEBLA [1X]2 [2X]8 [3X]6
AGUASCALIENTES [1X]7 [2X]19 [3X]6
GUADALAJARA MIRAVALLE [1X]15 [2X]3 [3X]3
ARCO NORTE [1X]3 [2X]9 [3X]1
";"Chamarra para dama marca Holly Land Plus, cierre cruzado con bolsas y peluche en cuello tipo camisero, corte recto, fabricada con material sintetico.";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND PLUS
Categoría: CHAMARRAS
Material: SINTETICO
Manga: LARGA
Frente: ABIERTO CIERRE
Largo: CORTO
Cuello: CAMISERO/SPORT";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/4/144636-1_2.jpg";
"ID-144638";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/chamarra-talla-extra-holly-land-plus-k03e";"CHAMARRA CASUAL TALLAS EXTRAS HOLLY LAND PLUS K03E";"2X";"VALLEJO [1X]0 [2X]3 [3X]0
VERACRUZ [1X]0 [2X]0 [3X]0
LEON [1X]0 [2X]1 [3X]3
IZTAPALAPA [1X]2 [2X]23 [3X]3
ECATEPEC [1X]0 [2X]35 [3X]0
NAUCALPAN [1X]5 [2X]12 [3X]8
OLIVAR DEL CONDE [1X]2 [2X]13 [3X]2
CENTRO HISTORICO [1X]4 [2X]4 [3X]8
QUERETARO [1X]1 [2X]27 [3X]6
IXTAPALUCA [1X]0 [2X]3 [3X]0
GUADALAJARA [1X]2 [2X]4 [3X]0
TOLUCA [1X]2 [2X]14 [3X]21
PUEBLA [1X]0 [2X]2 [3X]3
AGUASCALIENTES [1X]10 [2X]16 [3X]10
GUADALAJARA MIRAVALLE [1X]8 [2X]10 [3X]6
ARCO NORTE [1X]5 [2X]9 [3X]4
";"Chamarra para dama marca Holly Land, con cierre oculto y bolsas diagonales, forro de peluche, corte recto, fabricada con paUo sintetico.";"Departamento: Ropa
Talla Ropa: N/A
Género: DAMA
Marca Price: HOLLY LAND PLUS
Categoría: CHAMARRAS
Material: SINTETICO
Manga: LARGA
Frente: ABIERTO CIERRE
Largo: CORTO
Cuello: ALTO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/4/144638-1_2.jpg";
"ID-145301";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/abrigo-talla-extra-holly-land-plus-02ce";"ABRIGO CASUAL TALLAS EXTRAS HOLLY LAND PLUS 02CE";"AGOTADO";"VALLEJO [1X]0 [2X]0 [3X]0
VERACRUZ [1X]0 [2X]0 [3X]0
LEON [1X]0 [2X]0 [3X]0
IZTAPALAPA [1X]2 [2X]5 [3X]0
NAUCALPAN [1X]17 [2X]1 [3X]0
OLIVAR DEL CONDE [1X]0
ECATEPEC [1X]3 [2X]1 [3X]0
QUERETARO [1X]0
CENTRO HISTORICO [1X]1 [2X]0 [3X]0
IXTAPALUCA [1X]0 [2X]0 [3X]0
TOLUCA [1X]22 [2X]2 [3X]0
PUEBLA [1X]14 [2X]0 [3X]0
AGUASCALIENTES [1X]0
GUADALAJARA [1X]1 [2X]0 [3X]0
ARCO NORTE [1X]0
GUADALAJARA MIRAVALLE [1X]0 [2X]0 [3X]0
";"Abrigo marca Holly Land Plus. Cuello con solapa, manga larga, con boton cruzado y traba en cintura. Fabricado en paUo sintetico.";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND PLUS
Categoría: SACOS Y ABRIGOS
Fecha de llegada: 03/09/2015
Material: TEXTIL
Manga: LARGA
Frente: ABIERTO BOTON
Largo: MEDIO
Cuello: CON SOLAPA";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/4/145301-1.jpg";
"ID-143262";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/sueter-talla-extra-holly-land-plus-12ce";"SUÉTER TALLA EXTRA HOLLY LAND PLUS 12CE";"AGOTADO";"VALLEJO [1X]0 [2X]0 [3X]0
VERACRUZ [1X]0 [2X]0 [3X]0
IZTAPALAPA [1X]0
LEON [1X]0 [2X]0 [3X]0
NAUCALPAN [1X]0
ECATEPEC [1X]0 [2X]0 [3X]0
OLIVAR DEL CONDE [1X]0 [2X]0 [3X]0
IXTAPALUCA [1X]0
CENTRO HISTORICO [1X]0 [2X]1 [3X]0
QUERETARO [1X]0 [2X]0 [3X]0
TOLUCA [1X]0
GUADALAJARA [1X]0 [2X]0 [3X]0
AGUASCALIENTES [1X]0
PUEBLA [1X]0 [2X]0 [3X]0
ARCO NORTE [1X]0
GUADALAJARA MIRAVALLE [1X]0 [2X]0 [3X]0
";"Sudadera con capucha desmontable para dama marca Holly Land, bolsas diagonales y cierres en contraste, corte recto, fabricado con algodón.";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND PLUS
Categoría: SUDADERAS Y PANTS
Material: TEXTIL
Manga: No
Frente: No
Largo: No
Cuello: No";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/4/143262-1_1.jpg";
"ID-152802";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/jeans-tallas-especiales-seven-eleven-193e";"JEANS TALLAS ESPECIALES SEVEN ELEVEN 193E";"AGOTADO";"";"JEANS TALLAS ESPECIALES SEVEN ELEVEN 193E";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: SEVEN ELEVEN
Categoría: EXTRAS/TALLAS ESPECIALES
Material: TEXTIL
Manga: No
Frente: CINTURA
Largo: TUBO / SKINNY
Cuello: No";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/5/152802-1_1.jpg";
"ID-153281";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/conjunto-tallas-especiales-shosh-1506";"CONJUNTO TALLAS ESPECIALES SHOSH 1506";"AGOTADO";"VALLEJO [34]0 [36]0 [38]0 [40]2
VERACRUZ [34]0 [36]0 [38]0 [40]0
LEON [34]0 [36]3 [38]1 [40]0
IZTAPALAPA [34]3 [36]1 [38]0 [40]1
ECATEPEC [34]5 [36]1 [38]3 [40]1
NAUCALPAN [34]1 [36]2 [38]5 [40]0
OLIVAR DEL CONDE [34]4 [36]3 [38]2 [40]3
CENTRO HISTORICO [34]3 [36]1 [38]3 [40]4
QUERETARO [34]1 [36]4 [38]0 [40]2
IXTAPALUCA [34]3 [36]1 [38]4 [40]1
GUADALAJARA [34]2 [36]4 [38]4 [40]6
TOLUCA [34]5 [36]8 [38]1 [40]0
PUEBLA [34]0 [36]0 [38]1 [40]0
AGUASCALIENTES [34]2 [36]1 [38]3 [40]2
GUADALAJARA MIRAVALLE [34]2 [36]2 [38]2 [40]2
ARCO NORTE [34]4 [36]1 [38]0 [40]1
";"CONJUNTO TALLAS ESPECIALES SHOSH 1506";"Departamento: Ropa
Talla Ropa: 34
Género: DAMA
Marca Price: SHOSH
Categoría: EXTRAS/TALLAS ESPECIALES
Material: TEXTIL
Manga: DOLMAN
Frente: CERRADO
Largo: RECTO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/5/153281-1.jpg";
"ID-153287";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/coordinado-tallas-especiales-paloma-carmin-6721";"COORDINADO RIGIDO EXTRAS/TALLAS ESPECIALES PALOMA CARMIN 6721";"AGOTADO";"VALLEJO [34]4 [36]0 [38]0
VERACRUZ [34]0 [36]0 [38]0
LEON [34]0 [36]0 [38]2
IZTAPALAPA [34]0 [36]1 [38]1
ECATEPEC [34]0 [36]1 [38]0
NAUCALPAN [34]0 [36]0 [38]0
OLIVAR DEL CONDE [34]3 [36]4 [38]6
CENTRO HISTORICO [34]0 [36]0 [38]0
QUERETARO [34]0 [36]0 [38]0
IXTAPALUCA [34]0 [36]0 [38]0
GUADALAJARA [34]1 [36]1 [38]0
TOLUCA [34]0 [36]2 [38]1
PUEBLA [34]0 [36]0 [38]0
AGUASCALIENTES [34]0 [36]0 [38]0
GUADALAJARA MIRAVALLE [34]0 [36]0 [38]0
ARCO NORTE [34]1 [36]0 [38]1
";"COORDINADO RIGIDO EXTRAS/TALLAS ESPECIALES PALOMA CARMIN 6721";"Departamento: Ropa
Talla Ropa: 34
Género: DAMA
Marca Price: PALOMA CARMIN
Categoría: EXTRAS/TALLAS ESPECIALES
Material: TEXTIL
Manga: CORTA
Frente: ABIERTO BOTON
Largo: MEDIO
Cuello: CAMISERO/SPORT";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/5/153287-1.jpg";
"ID-158814";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/jeans-casual-tallas-extras-seven-eleven-430e";"JEANS CASUAL TALLAS EXTRAS SEVEN ELEVEN 430E";"AGOTADO";"";"JEANS CASUAL TALLAS EXTRAS SEVEN ELEVEN 430E";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: SEVEN ELEVEN
Categoría: JEANS / MEZCLILLA
Material: TEXTIL
Manga: No
Frente: CINTURA
Largo: TUBO / SKINNY
Cuello: No";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/5/158814-1_10.jpg";
"ID-158816";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/jeans-casual-tallas-extras-seven-eleven-438e";"JEANS CASUALES TALLAS EXTRAS SEVEN ELEVEN 438E";"5,7,9,11,13,15,17,19 T,21";"";"JEANS CASUALES TALLAS EXTRAS SEVEN ELEVEN 438E";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: SEVEN ELEVEN
Categoría: JEANS / MEZCLILLA
Material: TEXTIL
Manga: No
Frente: CINTURA
Largo: TUBO / SKINNY
Cuello: No";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/5/158816-1.jpg";
"ID-145314";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/abrigo-casual-tallas-extras-holly-land-plus-utze";"ABRIGO CASUAL TALLAS EXTRAS HOLLY LAND PLUS UTZE";"AGOTADO";"VALLEJO [1X]1 [2X]0 [3X]0
VERACRUZ [1X]0 [2X]0 [3X]0
LEON [1X]0 [2X]0 [3X]0
IZTAPALAPA [1X]13 [2X]0 [3X]0
ECATEPEC [1X]0 [2X]2 [3X]2
NAUCALPAN [1X]21 [2X]1 [3X]0
OLIVAR DEL CONDE [1X]13 [2X]0 [3X]0
CENTRO HISTORICO [1X]0 [2X]0 [3X]0
IXTAPALUCA [1X]0 [2X]0 [3X]0
GUADALAJARA [1X]1 [2X]0 [3X]0
TOLUCA [1X]0 [2X]0 [3X]0
PUEBLA [1X]6 [2X]2 [3X]0
AGUASCALIENTES [1X]0 [2X]0 [3X]0
GUADALAJARA MIRAVALLE [1X]11 [2X]7 [3X]0
ARCO NORTE [1X]44 [2X]5 [3X]0
QUERETARO [1X]0 [2X]1 [3X]0
";"Abrigo marca Holly Land. Abrigo cruzado con botones y capucha. Cuello redondo y acabado en textil como detalle, cinta en cintura ajustable. Fabricado en 100% poliester.";"Departamento: Ropa
Talla Ropa: No
Género: No
Marca Price: No
Categoría: SACOS Y ABRIGOS
Material: TEXTIL
Manga: LARGA
Frente: ABIERTO BOTON
Largo: MEDIO
Cuello: ALTO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/4/145314-1_1.jpg";
"ID-159032";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/jeans-casual-es-tallas-extras-shosh-0346";"JEANS CASUAL ES TALLAS EXTRAS SHOSH 0346";"AGOTADO";"";"JEANS CASUAL ES TALLAS EXTRAS SHOSH 0346";"Departamento: Ropa
Talla Ropa: No
Género: No
Marca Price: No
Categoría: JEANS / MEZCLILLA
Material: TEXTIL
Manga: No
Frente: CINTURA
Largo: RECTO
Cuello: No";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/5/159032-1.jpg";
"ID-164637";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/top-tallas-especiales-tierra-bendita-plus-1010";"TOP TALLAS ESPECIALES TIERRA BENDITA PLUS 1010";"AGOTADO";"VALLEJO [1X]3 [2X]1 [3X]0 [4X]0
VERACRUZ [1X]0 [2X]0 [3X]0 [4X]0
LEON [1X]1 [2X]0 [3X]0 [4X]1
IZTAPALAPA [1X]3 [2X]0 [3X]0 [4X]1
ECATEPEC [1X]4 [2X]1 [3X]2 [4X]0
NAUCALPAN [1X]0 [2X]0 [3X]0 [4X]0
OLIVAR DEL CONDE [1X]2 [2X]0 [3X]0 [4X]0
CENTRO HISTORICO [1X]1 [2X]1 [3X]0 [4X]0
QUERETARO [1X]1 [2X]0 [3X]2 [4X]2
IXTAPALUCA [1X]1 [2X]0 [3X]0 [4X]1
GUADALAJARA [1X]0 [2X]0 [3X]0 [4X]0
TOLUCA [1X]0 [2X]0 [3X]0 [4X]0
PUEBLA [1X]0 [2X]0 [3X]1 [4X]0
AGUASCALIENTES [1X]0 [2X]0 [3X]0 [4X]1
GUADALAJARA MIRAVALLE [1X]3 [2X]2 [3X]0 [4X]2
ARCO NORTE [1X]0 [2X]0 [3X]0 [4X]0
";"TOP TALLAS ESPECIALES TIERRA BENDITA PLUS 1010";"Departamento: Ropa
Talla Ropa: 1X
Género: DAMA
Marca Price: TIERRA BENDITA PLUS
Categoría: PLAYERAS Y TOPS
Fecha de llegada: 11/05/2017
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164637-1.jpg";
"ID-164640";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/vestido-tallas-especiales-tierra-bendita-plus-sd02";"VESTIDO TALLAS ESPECIALES TIERRA BENDITA PLUS SD02";"1X,2X";"VALLEJO [1X]7 [2X]18 [3X]12 [4X]5
VERACRUZ [1X]5 [2X]3 [3X]4 [4X]2
LEON [1X]4 [2X]8 [3X]10 [4X]3
IZTAPALAPA [1X]11 [2X]16 [3X]12 [4X]10
ECATEPEC [1X]9 [2X]10 [3X]1 [4X]4
NAUCALPAN [1X]5 [2X]3 [3X]3 [4X]2
OLIVAR DEL CONDE [1X]4 [2X]5 [3X]1 [4X]3
CENTRO HISTORICO [1X]2 [2X]1 [3X]0 [4X]0
QUERETARO [1X]2 [2X]4 [3X]1 [4X]2
IXTAPALUCA [1X]5 [2X]9 [3X]5 [4X]6
GUADALAJARA [1X]4 [2X]4 [3X]2 [4X]3
TOLUCA [1X]1 [2X]1 [3X]1 [4X]1
PUEBLA [1X]9 [2X]11 [3X]10 [4X]11
AGUASCALIENTES [1X]5 [2X]6 [3X]4 [4X]1
GUADALAJARA MIRAVALLE [1X]5 [2X]6 [3X]1 [4X]3
ARCO NORTE [1X]5 [2X]8 [3X]5 [4X]4
";"VESTIDO TALLAS ESPECIALES TIERRA BENDITA PLUS SD02";"Departamento: Ropa
Talla Ropa: 1X
Género: DAMA
Marca Price: TIERRA BENDITA PLUS
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: CORTA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164640-1.jpg";
"ID-164641";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/blusa-tallas-especiales-tierra-bendita-plus-pl01";"BLUSA TALLAS ESPECIALES TIERRA BENDITA PLUS PL01";"AGOTADO";"VALLEJO [1X]0 [2X]0 [3X]0 [4X]0
VERACRUZ [1X]0 [2X]0 [3X]0 [4X]0
LEON [1X]0 [2X]0 [3X]0 [4X]1
IZTAPALAPA [1X]1 [2X]0 [3X]3 [4X]0
ECATEPEC [1X]3 [2X]2 [3X]3 [4X]0
NAUCALPAN [1X]0 [2X]1 [3X]0 [4X]0
OLIVAR DEL CONDE [1X]0 [2X]0 [3X]1 [4X]0
CENTRO HISTORICO [1X]1 [2X]0 [3X]0 [4X]0
QUERETARO [1X]0 [2X]0 [3X]0 [4X]0
IXTAPALUCA [1X]0 [2X]0 [3X]0 [4X]0
GUADALAJARA [1X]2 [2X]0 [3X]0 [4X]0
TOLUCA [1X]0 [2X]0 [3X]0 [4X]0
PUEBLA [1X]0 [2X]0 [3X]0 [4X]0
AGUASCALIENTES [1X]0 [2X]0 [3X]0 [4X]0
GUADALAJARA MIRAVALLE [1X]0 [2X]0 [3X]0 [4X]0
ARCO NORTE [1X]0 [2X]0 [3X]1 [4X]0
";"BLUSA TALLAS ESPECIALES TIERRA BENDITA PLUS PL01";"Departamento: Ropa
Talla Ropa: 1X
Género: DAMA
Marca Price: TIERRA BENDITA PLUS
Categoría: BLUSAS
Material: TEXTIL
Manga: LARGA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164641-1.jpg";
"ID-164650";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/leggings-tallas-especiales-kafe-plus-0015";"LEGGINGS TALLAS ESPECIALES KAFE PLUS 0015";"AGOTADO";"VALLEJO [1X]1 [2X]0 [3X]0 [4X]0
VERACRUZ [1X]2 [2X]1 [3X]1 [4X]1
LEON [1X]0 [2X]0 [3X]0 [4X]0
IZTAPALAPA [1X]0 [2X]0 [3X]0 [4X]0
ECATEPEC [1X]2 [2X]0 [3X]0 [4X]0
NAUCALPAN [1X]1 [2X]0 [3X]0 [4X]0
OLIVAR DEL CONDE [1X]0 [2X]0 [3X]0 [4X]0
CENTRO HISTORICO [1X]1 [2X]0 [3X]0 [4X]0
QUERETARO [1X]2 [2X]0 [3X]0 [4X]0
IXTAPALUCA [1X]0 [2X]0 [3X]0 [4X]0
GUADALAJARA [1X]1 [2X]1 [3X]0 [4X]0
TOLUCA [1X]0 [2X]0 [3X]0 [4X]0
PUEBLA [1X]1 [2X]0 [3X]0 [4X]0
AGUASCALIENTES [1X]0 [2X]0 [3X]0 [4X]0
GUADALAJARA MIRAVALLE [1X]0 [2X]0 [3X]0 [4X]0
ARCO NORTE [1X]0 [2X]0 [3X]0 [4X]0
";"LEGGINGS TALLAS ESPECIALES KAFE PLUS 0015";"Departamento: Ropa
Talla Ropa: 1X
Género: DAMA
Marca Price: KAFE PLUS
Categoría: PANTALONES Y LEGGINGS
Material: TEXTIL
Manga: N/A
Frente: CINTURA
Largo: N/A
Cuello: N/A";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164650-1.jpg";
"ID-164692";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/blusa-tallas-especiales-shosh-118";"BLUSA TALLAS ESPECIALES SHOSH 118";"36";"VALLEJO [36]11 [38]3 [40]0
VERACRUZ [36]5 [38]0 [40]0
LEON [36]2 [38]1 [40]0
IZTAPALAPA [36]3 [38]2 [40]0
ECATEPEC [36]12 [38]3 [40]2
NAUCALPAN [36]0 [38]0 [40]0
OLIVAR DEL CONDE [36]0 [38]0 [40]1
CENTRO HISTORICO [36]0 [38]0 [40]1
QUERETARO [36]0 [38]0 [40]0
IXTAPALUCA [36]0 [38]1 [40]0
GUADALAJARA [36]5 [38]0 [40]0
TOLUCA [36]0 [38]0 [40]0
PUEBLA [36]0 [38]0 [40]0
AGUASCALIENTES [36]0 [38]0 [40]0
GUADALAJARA MIRAVALLE [36]0 [38]0 [40]0
ARCO NORTE [36]1 [38]0 [40]1
";"BLUSA TALLAS ESPECIALES SHOSH 118";"Departamento: Ropa
Talla Ropa: 36
Género: DAMA
Marca Price: SHOSH
Categoría: BLUSAS
Material: TEXTIL
Manga: 3/4
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164692-1.jpg";
"ID-164742";"Ropa";"Dama";"Moda Curvy";"http://www.priceshoes.com/falda-tallas-especiales-shosh-k822";"FALDA TALLAS ESPECIALES SHOSH K822";"38,40";"VALLEJO [36]0 [38]0 [40]1
VERACRUZ [36]1 [38]2 [40]3
LEON [36]9 [38]12 [40]2
IZTAPALAPA [36]11 [38]22 [40]10
ECATEPEC [36]4 [38]11 [40]7
NAUCALPAN [36]5 [38]7 [40]4
OLIVAR DEL CONDE [36]5 [38]7 [40]2
CENTRO HISTORICO [36]7 [38]0 [40]4
QUERETARO [36]4 [38]4 [40]5
IXTAPALUCA [36]7 [38]8 [40]7
GUADALAJARA [36]2 [38]7 [40]3
TOLUCA [36]1 [38]0 [40]0
PUEBLA [36]1 [38]3 [40]5
AGUASCALIENTES [36]3 [38]6 [40]4
GUADALAJARA MIRAVALLE [36]0 [38]5 [40]4
ARCO NORTE [36]8 [38]11 [40]4
";"FALDA TALLAS ESPECIALES SHOSH K822";"Departamento: Ropa
Talla Ropa: 36
Género: DAMA
Marca Price: SHOSH
Categoría: FALDAS Y VESTIDOS
Material: TEXTIL
Manga: N/A
Frente: CINTURA
Largo: MEDIO
Cuello: N/A";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/164742-1.jpg";
